758436;0;6;75095.45;9;3.5;0.4090909;0.54545456;0;0;0;0;0;0;2140;0;0;74754;73211;70600;3;0;1382;73700;
780339;0;6;73433.336;6;1.8333334;0.8333333;0.8333333;0;0;0;0;0;0;2140;0;0;74754;73211;70600;3;0;410;73300;
747224;0;5;73884.62;4;2.9230769;0.34615386;0.6923077;0;0;0;0;0;0;2140;0;0;74754;73211;70600;3;0;684;73000;
743512;0;5;75109.09;11;4.4545455;0.13636364;0.59090906;0;0;0;0;0;0;2140;0;0;74754;73211;70600;3;0;5322;74400;
720486;0;8;74635.3;5;2.3529413;0.5294118;0.8235294;0;0;0;0;0;0;2140;0;0;74754;73211;70600;3;0;524;73200;
751904;0;4;75206.664;6;5.6;0.06666667;0.26666668;0;0;0;0;0;1;1640;0;0;74864;73700;70900;6;0;14766;0;
743516;0;5;75973.47;7;4.897959;0.10204082;0.36734694;0;0;0;0;0;1;1640;0;0;74864;73700;70900;6;0;7584;74000;
744874;0;5;75456.664;4;4.366667;0.23333333;0.33333334;0;0;0;0;0;1;1640;0;0;74864;73700;70900;6;0;5823;0;
745045;0;5;74014.29;2;3.9714286;0.14285715;0.45714286;0;0;0;0;0;1;1640;0;0;74864;73700;70900;6;0;396;72700;
729540;0;7;74900;8;5.1538463;0.2820513;0.43589744;0;0;0;0;0;1;1640;0;0;74864;73700;70900;6;0;8291;73400;
743485;0;5;73700;4;3.8148148;0.33333334;0.5555556;0;0;0;0;0;1;1640;0;0;74864;73700;70900;6;0;697;72900;
774532;0;4;74893.336;6;3.5333333;0.33333334;0.73333335;0;0;0;0;0;1;1640;0;0;74864;73700;70900;6;0;986;73000;
761618;0;4;74261.91;4;2.9047618;0.42857143;0.52380955;0;0;0;0;0;1;1640;0;0;74864;73700;70900;6;0;613;0;
737339;0;6;74303.57;5;4.285714;0.35714287;0.42857143;0;0;0;0;0;1;1640;0;0;74864;73700;70900;6;0;1028;73000;
738670;0;6;75536.37;3;4.7954545;0.11363637;0.3409091;0;0;0;0;0;1;1640;0;0;74864;73700;70900;6;0;3405;73800;
753671;0;4;76241.664;9;4.5833335;0.16666667;0.5;0;0;0;0;0;1;1640;0;0;74864;73700;70900;6;0;1009;76800;
751820;0;4;74681.25;1;3.3125;0.1875;0.6875;0;0;0;0;0;1;1640;0;0;74864;73700;70900;6;0;428;73600;
746428;0;5;74066.664;6;4.6666665;0.20833333;0.375;0;0;0;0;0;1;1640;0;0;74864;73700;70900;6;0;12105;0;
751191;0;4;74260.71;9;3.9642856;0.17857143;0.60714287;0;0;0;0;0;0;2140;0;0;74495;73704;70400;3;0;10593;73300;
750219;0;4;73704.766;4;3.4285715;0.14285715;0.6666667;0;0;0;0;0;0;2140;0;0;74495;73704;70400;3;0;996;73000;
754680;0;4;75033.336;2;2.8333333;0.5;0.6666667;0;0;0;0;0;0;2140;0;0;74495;73704;70400;3;0;2648;0;
750851;0;4;74294.734;8;3.8421052;0.21052632;0.5263158;0;0;0;0;0;0;2140;0;0;74495;73704;70400;3;0;6255;73300;
752990;0;4;74406.664;5;3.5333333;0.4;0.53333336;0;0;0;0;0;0;2140;0;0;74495;73704;70400;3;0;4851;73100;
753081;0;4;74638.89;10;4.7777777;0.16666667;0.5555556;0;0;0;0;0;0;2140;0;0;74495;73704;70400;3;0;25594;73600;
751399;0;4;74492.305;6;3;0.3846154;0.61538464;0;0;0;0;0;0;2140;0;0;74495;73704;70400;3;0;2281;73200;
753076;0;4;74381.25;3;2.5625;0.4375;0.8125;0;0;0;0;0;0;2140;0;0;74495;73704;70400;3;0;3334;73000;
750212;0;4;73938.46;2;2.9230769;0.30769232;0.6923077;0;0;0;0;0;0;2140;0;0;74495;73704;70400;3;0;480;72700;
751561;0;4;74538.89;1;2.5;0.5555556;0.7222222;0;0;0;0;0;0;2140;0;0;74495;73704;70400;3;0;184;72700;
752468;0;4;75721.74;7;4;0.13043478;0.4347826;0;0;0;0;0;0;2140;0;0;74495;73704;70400;3;0;1863;73200;
751477;0;4;74529.414;11;3.2941177;0.29411766;0.7058824;0;0;0;0;0;0;2140;0;0;74495;73704;70400;3;0;894;74200;
736604;0;6;75525;6;4.28125;0.15625;0.59375;0;0;0;0;0;1;3140;0;0;75758;74360;70200;1;0;1965;75600;
733856;0;10;74370.97;8;3.3709676;0.29032257;0.5483871;0;0;0;0;0;1;3140;0;0;75758;74360;70200;1;0;3173;75200;
738975;0;6;75437.93;2;4.2586207;0.15517241;0.46551725;0;0;0;0;0;1;3140;0;0;75758;74360;70200;1;0;669;74900;
746528;0;8;74612.125;5;4.121212;0.15151516;0.3939394;0;0;0;0;0;1;3140;0;0;75758;74360;70200;1;0;13540;75200;
753416;0;4;76491.664;4;3.4166667;0.41666666;0.5833333;0;0;0;0;0;1;3140;0;0;75758;74360;70200;1;0;501;75500;
732399;0;8;75470.45;3;3.7954545;0.11363637;0.6363636;0;0;0;0;0;1;3140;0;0;75758;74360;70200;1;0;6339;75400;
772367;0;4;74360;9;3.6;0.2;0.8;0;0;0;0;0;1;3140;0;0;75758;74360;70200;1;0;202;76600;
745876;0;5;78460;10;5.85;0.1;0.3;0;0;0;0;0;1;3140;0;0;75758;74360;70200;1;0;604;77100;
744697;0;5;76915;3;4.65;0.15;0.45;0;0;0;0;0;1;3140;0;0;75758;74360;70200;1;0;6259;0;
745069;0;5;75960;1;4;0.33333334;0.6666667;0;0;0;0;0;1;3140;0;0;75758;74360;70200;1;0;3048;75600;
743925;0;5;75745.71;7;4.4;0.028571429;0.34285715;0;0;0;0;0;1;3140;0;0;75758;74360;70200;1;0;5708;75200;
753669;0;4;73616.664;4;2.7777777;0.44444445;0.6111111;0;0;0;0;0;0;2140;0;0;73782;73200;69700;2;0;1611;0;
743865;0;5;74207.41;2;3.5555556;0.37037036;0.6296296;0;0;0;0;0;0;2140;0;0;73782;73200;69700;2;0;585;73300;
740634;0;6;73338;6;3.7;0.2;0.56;0;0;0;0;0;0;2140;0;0;73782;73200;69700;2;0;2489;74400;
692058;0;10;73839.625;4;3.6981132;0.28301886;0.5660377;0;0;0;0;0;0;2140;0;0;73782;73200;69700;2;0;1639;74100;
724596;0;8;73987.875;7;4.560606;0.15151516;0.43939394;0;0;0;0;0;0;2140;0;0;73782;73200;69700;2;0;4579;74900;
724770;0;8;73894.83;9;3.8793104;0.25862068;0.55172414;0;0;0;0;0;0;2140;0;0;73782;73200;69700;2;0;3415;75100;
778018;0;5;73200;7;5.5;0;0.25;0;0;0;0;0;0;2140;0;0;73782;73200;69700;2;0;0;0;
728662;0;7;73901.89;1;3.7547169;0.2264151;0.6037736;0;0;0;0;0;0;2140;0;0;73782;73200;69700;2;0;330;73300;
745537;0;5;74197.5;10;4.575;0.15;0.425;0;0;0;0;0;0;2140;0;0;73782;73200;69700;2;0;6568;75600;
722380;0;8;73211.11;3;4.0793653;0.15873016;0.46031746;0;0;0;0;0;0;2140;0;0;73782;73200;69700;2;0;1250;73900;
740048;0;6;73769.234;8;3.5641026;0.2820513;0.61538464;0;0;0;0;0;0;2140;0;0;73782;73200;69700;2;0;293;74900;
711770;0;9;74228.57;5;3.375;0.32142857;0.58928573;0;0;0;0;0;0;2140;0;0;73782;73200;69700;2;0;1872;74200;
745021;0;5;75921.625;10;4.8378377;0.10810811;0.43243244;0;0;0;0;0;0;2140;0;0;75258;74552;71100;5;0;15426;73800;
722367;0;8;75055.17;5;4.827586;0.0862069;0.3275862;0;0;0;0;0;0;2140;0;0;75258;74552;71100;5;0;5240;73600;
722660;0;8;76761.37;11;4.75;0.18181819;0.3409091;0;0;0;0;0;0;2140;0;0;75258;74552;71100;5;0;1317;75900;
744636;0;5;75477.78;8;4.5277777;0.083333336;0.33333334;0;0;0;0;0;0;2140;0;0;75258;74552;71100;5;0;995;73700;
745684;0;5;75445.164;4;4.645161;0.09677419;0.41935483;0;0;0;0;0;0;2140;0;0;75258;74552;71100;5;0;1868;73600;
732143;0;7;74951.73;9;3.9310346;0.27586207;0.55172414;0;0;0;0;0;0;2140;0;0;75258;74552;71100;5;0;7567;73700;
737816;0;6;75094.29;1;4.571429;0.2857143;0.54285717;0;0;0;0;0;0;2140;0;0;75258;74552;71100;5;0;491;73200;
721165;0;8;75013.336;3;3.8333333;0.13333334;0.53333336;0;0;0;0;0;0;2140;0;0;75258;74552;71100;5;0;2754;73300;
776999;0;5;75200;7;9;0;0;0;0;0;0;0;0;2140;0;0;75258;74552;71100;5;0;1086;73700;
751090;0;4;74552.94;2;2.8235295;0.29411766;0.64705884;0;0;0;0;0;0;2140;0;0;75258;74552;71100;5;0;192;73200;
748375;0;6;74641.94;6;3.064516;0.16129032;0.67741936;0;0;0;0;0;0;2140;0;0;75258;74552;71100;5;0;5053;73600;
751710;0;4;74985.71;8;3.4761906;0.14285715;0.61904764;0;0;0;0;0;0;2140;0;0;75258;74552;71100;5;0;2705;0;
751294;0;4;74521.055;8;3.6842105;0.36842105;0.6315789;0;0;0;0;0;1;2140;0;0;75331;74051;70900;1;0;1327;73900;
746779;0;5;74966.664;2;2.7619047;0.42857143;0.6666667;0;0;0;0;0;1;2140;0;0;75331;74051;70900;1;0;1453;73500;
729159;0;7;74917.86;3;3.9285715;0.14285715;0.60714287;0;0;0;0;0;1;2140;0;0;75331;74051;70900;1;0;1131;73600;
736335;0;6;74051.73;7;3.1724138;0.3448276;0.6551724;0;0;0;0;0;1;2140;0;0;75331;74051;70900;1;0;6662;73800;
737335;0;6;75316.13;5;4.451613;0.22580644;0.5483871;0;0;0;0;0;1;2140;0;0;75331;74051;70900;1;0;13886;0;
778954;0;4;74300;6;2.25;0.75;0.75;0;0;0;0;0;1;2140;0;0;75331;74051;70900;1;0;554;73800;
777846;0;4;75562.5;1;2.375;0.375;0.75;0;0;0;0;0;1;2140;0;0;75331;74051;70900;1;0;575;0;
751720;0;4;75827.78;2;4.3333335;0.11111111;0.3888889;0;0;0;0;0;1;2140;0;0;75331;74051;70900;1;0;11045;0;
750723;0;4;75791.664;1;2.5833333;0.41666666;0.8333333;0;0;0;0;0;1;2140;0;0;75331;74051;70900;1;0;1785;74200;
751108;0;4;75770;5;3.2;0.3;0.7;0;0;0;0;0;1;2140;0;0;75331;74051;70900;1;0;719;74400;
762226;0;4;76142.86;1;2;0.42857143;0.85714287;0;0;0;0;0;1;2140;0;0;75331;74051;70900;1;0;2712;0;
762237;0;4;76866.664;10;3.0833333;0.5;0.8333333;0;0;0;0;0;1;2140;0;0;75331;74051;70900;1;0;3769;77900;
753939;0;4;75444.445;2;4;0;0.44444445;0;0;0;0;0;1;2140;0;0;75331;74051;70900;1;0;12465;0;
775610;0;5;74764.29;4;3.642857;0.21428572;0.35714287;0;0;0;0;0;1;2140;0;0;75331;74051;70900;1;0;4109;74300;
743034;0;5;75733.336;9;4;0.41666666;0.5;0;0;0;0;0;1;2140;0;0;75331;74051;70900;1;0;373;74800;
730073;0;7;73698.336;9;3.7;0.18333334;0.6;0;0;0;0;0;0;1640;0;0;72892;71775;69300;1;0;3919;71300;
732010;0;7;72950.91;5;4.2363634;0.16363636;0.45454547;0;0;0;0;0;0;1640;0;0;72892;71775;69300;1;0;3458;70800;
755751;0;8;71775.67;10;3.108108;0.4054054;0.7027027;0;0;0;0;0;0;1640;0;0;72892;71775;69300;1;0;20520;71300;
737403;0;6;74321.74;5;4.3913045;0.10869565;0.4347826;0;0;0;0;0;0;1640;0;0;72892;71775;69300;1;0;3037;0;
756226;0;5;72187.875;6;4.121212;0.15151516;0.3939394;0;0;0;0;0;0;1640;0;0;72892;71775;69300;1;0;6243;70900;
738683;0;6;73076;1;1.6;0.64;0.96;0;0;0;0;0;0;1640;0;0;72892;71775;69300;1;0;782;70100;
757225;0;7;72642.22;8;3.511111;0.31111112;0.5555556;0;0;0;0;0;0;1640;0;0;72892;71775;69300;1;0;788;71200;
770502;0;6;72000;4;4.5555553;0;0.22222222;0;0;0;0;0;0;1640;0;0;72892;71775;69300;1;0;4906;70500;
736765;0;6;73809.305;3;3.1627908;0.37209302;0.627907;0;0;0;0;0;0;1640;0;0;72892;71775;69300;1;0;576;0;
730099;0;7;72470.91;2;3.7818182;0.18181819;0.56363636;0;0;0;0;0;0;1640;0;0;72892;71775;69300;1;0;293;70200;
760359;0;6;72566.664;7;4.6666665;0.2;0.33333334;0;0;0;0;0;0;1640;0;0;72892;71775;69300;1;0;1421;71100;
746433;0;5;73210.34;3;3.3448277;0.2413793;0.62068963;0;0;0;0;0;0;1640;0;0;72892;71775;69300;1;0;479;70400;
739069;0;6;74523.26;2;3.9767442;0.23255815;0.53488374;0;0;0;0;0;0;2140;0;0;73884;72377;69900;5;0;2859;72100;
770791;0;7;74509.09;3;2.3181818;0.54545456;0.77272725;0;0;0;0;0;0;2140;0;0;73884;72377;69900;5;0;1663;72100;
748997;0;6;72377.14;8;4.257143;0.057142857;0.42857143;0;0;0;0;0;0;2140;0;0;73884;72377;69900;5;0;2147;72300;
778947;0;7;73800;10;2.8333333;0.6666667;0.8333333;0;0;0;0;0;0;2140;0;0;73884;72377;69900;5;0;792;72900;
744262;0;5;73884.375;9;4.5625;0.15625;0.46875;0;0;0;0;0;0;2140;0;0;73884;72377;69900;5;0;3726;72400;
768142;0;5;73806.06;7;3.878788;0.21212122;0.4848485;0;0;0;0;0;0;2140;0;0;73884;72377;69900;5;0;3670;72300;
721285;0;8;74325;5;2.975;0.4;0.725;0;0;0;0;0;0;2140;0;0;73884;72377;69900;5;0;3740;72200;
740166;0;7;73352.27;4;3.6136363;0.29545453;0.5681818;0;0;0;0;0;0;2140;0;0;73884;72377;69900;5;0;1264;72100;
737492;0;6;73706.9;1;3.275862;0.5862069;0.6896552;0;0;0;0;0;0;2140;0;0;73884;72377;69900;5;0;365;71700;
745882;0;5;73828.125;2;3.875;0.1875;0.5;0;0;0;0;0;0;2140;0;0;73884;72377;69900;5;0;350;0;
736414;0;6;73889.19;6;3.1351352;0.3243243;0.6486486;0;0;0;0;0;0;2140;0;0;73884;72377;69900;5;0;569;72200;
738556;0;6;74611.54;5;3.5;0.30769232;0.61538464;0;0;0;0;0;0;2140;0;0;73884;72377;69900;5;0;6851;0;
749150;0;4;74594.734;6;3.7894738;0.10526316;0.5263158;0;0;0;0;0;0;2640;0;0;74822;73868;70800;12;0;866;73100;
776808;0;5;74110;8;2.7;0.3;0.7;0;0;0;0;0;0;2640;0;0;74822;73868;70800;12;0;2997;73500;
749962;0;4;73868.42;11;3.8947368;0.2631579;0.6315789;0;0;0;0;0;0;2640;0;0;74822;73868;70800;12;0;1026;73900;
761327;0;4;74800;7;3.5;0.35714287;0.64285713;0;0;0;0;0;0;2640;0;0;74822;73868;70800;12;0;3153;73300;
743910;0;5;75647.83;2;4.652174;0.17391305;0.5217391;0;0;0;0;0;0;2640;0;0;74822;73868;70800;12;0;1727;72700;
745541;0;5;74705.555;10;3.1111112;0.2777778;0.6666667;0;0;0;0;0;0;2640;0;0;74822;73868;70800;12;0;476;73600;
751186;0;4;74153.84;1;3.3076923;0.3846154;0.61538464;0;0;0;0;0;0;2640;0;0;74822;73868;70800;12;0;687;72700;
751240;0;4;74550;3;4;0.375;0.625;0;0;0;0;0;0;2640;0;0;74822;73868;70800;12;0;4210;73000;
745116;0;5;76348.15;9;3.5925925;0.18518518;0.5555556;0;0;0;0;0;0;2640;0;0;74822;73868;70800;12;0;3867;73500;
740021;0;6;75412.5;4;4.675;0.125;0.45;0;0;0;0;0;0;2640;0;0;74822;73868;70800;12;0;3156;73000;
737134;0;6;74272;5;3.88;0.28;0.52;0;0;0;0;0;0;2640;0;0;74822;73868;70800;12;0;1098;73100;
745994;0;5;75409.09;12;2.090909;0.8181818;0.90909094;0;0;0;0;0;0;2640;0;0;74822;73868;70800;12;0;319;74200;
751184;0;4;76293.336;6;3.2;0.33333334;0.6;0;0;0;0;0;0;1640;0;0;75377;74637;71000;5;0;10995;73200;
754173;0;4;75753.336;7;3.2666667;0.26666668;0.6;0;0;0;0;0;0;1640;0;0;75377;74637;71000;5;0;4279;73400;
752762;0;4;76157.9;10;4.894737;0.10526316;0.5263158;0;0;0;0;0;0;1640;0;0;75377;74637;71000;5;0;2286;74200;
750903;0;4;74669.234;2;4.3076925;0.15384616;0.53846157;0;0;0;0;0;0;1640;0;0;75377;74637;71000;5;0;308;72600;
750998;0;4;75192.86;11;4.642857;0.14285715;0.35714287;0;0;0;0;0;0;1640;0;0;75377;74637;71000;5;0;6731;75400;
753572;0;4;75266.664;1;4.428571;0.23809524;0.33333334;0;0;0;0;0;0;1640;0;0;75377;74637;71000;5;0;1480;72600;
753083;0;4;75627.27;5;3.909091;0.27272728;0.54545456;0;0;0;0;0;0;1640;0;0;75377;74637;71000;5;0;441;72900;
751417;0;4;74716.664;4;3.0833333;0.16666667;0.6666667;0;0;0;0;0;0;1640;0;0;75377;74637;71000;5;0;797;72800;
749883;0;4;75450;9;4.6875;0.1875;0.5;0;0;0;0;0;0;1640;0;0;75377;74637;71000;5;0;6124;73700;
749616;0;4;74637.5;1;3.625;0.375;0.625;0;0;0;0;0;0;1640;0;0;75377;74637;71000;5;0;562;0;
738905;0;6;75693.75;8;4.9375;0.15625;0.40625;0;0;0;0;0;0;1640;0;0;75377;74637;71000;5;0;8545;73600;
752758;0;4;75073.336;3;3.2;0.53333336;0.73333335;0;0;0;0;0;0;1640;0;0;75377;74637;71000;5;0;734;72600;
746398;0;5;73948.57;3;4.3714285;0.25714287;0.51428574;0;0;0;0;0;1;2140;0;0;74719;73837;70700;3;0;2845;73200;
774534;0;4;73837.5;8;2.1875;0.3125;0.9375;0;0;0;0;0;1;2140;0;0;74719;73837;70700;3;0;534;76400;
767798;0;5;74742.86;6;2.2857144;0.42857143;0.85714287;0;0;0;0;0;1;2140;0;0;74719;73837;70700;3;0;601;73300;
746463;0;5;74686.37;2;4;0.22727273;0.6363636;0;0;0;0;0;1;2140;0;0;74719;73837;70700;3;0;1060;73100;
744780;0;5;75076.31;4;3.4736843;0.15789473;0.6315789;0;0;0;0;0;1;2140;0;0;74719;73837;70700;3;0;3069;73200;
725147;0;8;75680.7;2;4.2280703;0.21052632;0.5263158;0;0;0;0;0;1;2140;0;0;74719;73837;70700;3;0;8044;0;
737193;0;6;74772.73;1;3.6818182;0.4090909;0.54545456;0;0;0;0;0;1;2140;0;0;74719;73837;70700;3;0;0;0;
741484;0;5;74044.12;3;4.647059;0.11764706;0.29411766;0;0;0;0;0;1;2140;0;0;74719;73837;70700;3;0;1194;0;
768149;0;5;75391.305;5;3.0869565;0.39130434;0.65217394;0;0;0;0;0;1;2140;0;0;74719;73837;70700;3;0;372;73300;
777070;0;5;74772.73;1;1.6363636;0.6363636;0.90909094;0;0;0;0;0;1;2140;0;0;74719;73837;70700;3;0;533;72800;
734375;0;7;74875.555;9;4.3555555;0.2;0.44444445;0;0;0;0;0;1;2140;0;0;74719;73837;70700;3;0;7181;76800;
722549;0;8;74803.7;7;3.074074;0.33333334;0.7407407;0;0;0;0;0;1;2140;0;0;74719;73837;70700;3;0;1056;74300;
744963;0;5;74695.65;6;4.347826;0.2173913;0.4347826;0;0;0;0;0;0;2140;0;0;75197;74047;70800;6;0;5297;73000;
770620;0;5;75225;1;3.3125;0.4375;0.625;0;0;0;0;0;0;2140;0;0;75197;74047;70800;6;0;498;0;
754010;0;4;74615.38;1;2.9230769;0.3846154;0.6923077;0;0;0;0;0;0;2140;0;0;75197;74047;70800;6;0;455;72300;
732891;0;7;75204.766;7;5.3650794;0.11111111;0.31746033;0;0;0;0;0;0;2140;0;0;75197;74047;70800;6;0;22906;73400;
754006;0;4;75887.5;5;4.03125;0.21875;0.53125;0;0;0;0;0;0;2140;0;0;75197;74047;70800;6;0;3224;72900;
754549;0;5;74994.12;8;3.5882354;0.29411766;0.64705884;0;0;0;0;0;0;2140;0;0;75197;74047;70800;6;0;0;0;
710917;0;9;75728.57;8;4.982143;0.125;0.35714287;0;0;0;0;0;0;2140;0;0;75197;74047;70800;6;0;10089;74700;
754145;0;4;74047.37;10;4.4736843;0.2631579;0.5263158;0;0;0;0;0;0;2140;0;0;75197;74047;70800;6;0;1361;0;
770398;0;5;74335.71;2;2.7857144;0.2857143;0.71428573;0;0;0;0;0;0;2140;0;0;75197;74047;70800;6;0;252;72500;
737965;0;6;76518.18;2;1.9090909;0.54545456;0.90909094;0;0;0;0;0;0;2140;0;0;75197;74047;70800;6;0;2029;0;
743116;0;5;75984.21;3;3.4210527;0.21052632;0.6315789;0;0;0;0;0;0;2140;0;0;75197;74047;70800;6;0;6687;0;
748536;0;6;74987.5;3;3.125;0.5;0.75;0;0;0;0;0;0;2140;0;0;75197;74047;70800;6;0;3179;0;
777068;0;6;75572.73;3;1.8181819;0.36363637;1;0;0;0;0;0;0;2140;0;0;75197;74047;70800;6;0;2534;72900;
778121;0;4;74616.664;8;4;0.5;0.6666667;0;0;0;0;0;0;2140;0;0;75197;74047;70800;6;0;1281;0;
746119;0;5;75545.945;4;4.810811;0.054054055;0.3783784;0;0;0;0;0;0;2140;0;0;75197;74047;70800;6;0;9570;72900;
-323;0;5;74600;7;7;0;0;0;0;0;0;0;0;2000;0;0;75100;73700;71900;2;0;162;74200;
-325;0;9;74200;9;5.5;0;0.5;0;0;0;0;0;0;2000;0;0;75100;73700;71900;2;0;5863;74400;
-326;0;6;73800;3;3;0;1;0;0;0;0;0;0;2000;0;0;75100;73700;71900;2;0;12221;73800;
720959;0;8;75887.5;4;3;0.5625;0.6875;0;0;0;0;0;0;2000;0;0;75100;73700;71900;2;0;1428;74100;
744069;0;5;75584.375;6;5.09375;0.0625;0.34375;0;0;0;0;0;0;2000;0;0;75100;73700;71900;2;0;2373;74200;
-327;0;5;73700;1;1;1;1;0;0;0;0;0;0;2000;0;0;75100;73700;71900;2;0;612;73700;
-328;0;7;74600;11;5.5;0.25;0.5;0;0;0;0;0;0;2000;0;0;75100;73700;71900;2;0;12572;75200;
749681;0;4;75525;5;3.5833333;0.33333334;0.5;0;0;0;0;0;0;2000;0;0;75100;73700;71900;2;0;2992;74100;
-329;0;6;76233.336;12;6.6666665;0.33333334;0.33333334;0;0;0;0;0;0;2000;0;0;75100;73700;71900;2;0;2334;76500;
754048;0;4;74863.63;8;4.4545455;0.27272728;0.54545456;0;0;0;0;0;0;2000;0;0;75100;73700;71900;2;0;1513;74300;
683211;0;10;77276.92;10;3.1794872;0.17948718;0.64102566;0;0;0;0;0;0;2000;0;0;75100;73700;71900;2;0;31746;74600;
-324;0;5;74933.336;2;6.6666665;0;0.33333334;0;0;0;0;0;0;2000;0;0;75100;73700;71900;2;0;940;73800;
-330;0;4;75000;6;6;0;0;0;0;0;0;0;0;3000;0;0;75015;74133;70700;6;0;13288;75000;
-331;0;4;76100;10;10;0;0;0;0;0;0;0;0;3000;0;0;75015;74133;70700;6;0;17626;76100;
-332;0;4;75500;3;3;0;0.6666667;0;0;0;0;0;0;3000;0;0;75015;74133;70700;6;0;2783;74600;
-333;0;4;74200;1;1.3333334;0.6666667;1;0;0;0;0;0;0;3000;0;0;75015;74133;70700;6;0;430;74200;
-339;0;4;75300;9;9;0;0;0;0;0;0;0;0;3000;0;0;75015;74133;70700;6;0;41172;75300;
-338;0;4;0;0;0;0;0;0;0;0;0;0;0;3000;0;0;75015;74133;70700;6;0;2148;0;
-337;0;4;74800;8;6.5;0;0;0;0;0;0;0;0;3000;0;0;75015;74133;70700;6;0;1047;75200;
-336;0;4;74500;7;6.5;0;0;0;0;0;0;0;0;3000;0;0;75015;74133;70700;6;0;2768;75200;
-335;0;4;76400;11;11;0;0;0;0;0;0;0;0;3000;0;0;75015;74133;70700;6;0;28995;76400;
762225;0;4;74709.09;4;2;0.6363636;0.72727275;0;0;0;0;0;0;3000;0;0;75015;74133;70700;6;0;2619;74700;
763828;0;4;74533.336;5;1.4166666;0.8333333;0.9166667;0;0;0;0;0;0;3000;0;0;75015;74133;70700;6;0;180;74700;
-334;0;4;74133.336;2;3;0;0.6666667;0;0;0;0;0;0;3000;0;0;75015;74133;70700;6;0;844;74200;
-322;0;8;73900;8;6;0;0;0;0;0;0;0;0;2000;0;0;74406;73250;71000;5;0;6485;73200;
-321;0;7;74675;7;8.5;0;0;0;0;0;0;0;0;2000;0;0;74406;73250;71000;5;0;11349;73200;
-320;0;5;73450;6;3.5;0.5;0.5;0;0;0;0;0;0;2000;0;0;74406;73250;71000;5;0;8172;73100;
-319;0;6;74850;3;7.25;0;0.25;0;0;0;0;0;0;2000;0;0;74406;73250;71000;5;0;1968;72800;
-318;0;5;73250;5;3;0.5;0.5;0;0;0;0;0;0;2000;0;0;74406;73250;71000;5;0;234;73000;
728610;0;7;75150;4;3.3125;0.375;0.625;0;0;0;0;0;0;2000;0;0;74406;73250;71000;5;0;1247;72900;
-317;0;9;75270;1;4.7;0.2;0.4;0;0;0;0;0;0;2000;0;0;74406;73250;71000;5;0;246;72600;
737710;0;6;74794.445;9;4.3055553;0.1388889;0.5277778;0;0;0;0;0;0;2000;0;0;74406;73250;71000;5;0;1010;73800;
-316;0;9;74250;10;7;0;0;0;0;0;0;0;0;2000;0;0;74406;73250;71000;5;0;4055;73900;
